id,domain,question,context,answer_text,span_start,span_end
1716,georegis,Em que devem ser investidos pelo menos 50 % dos recursos de Pesquisa e Desenvolvimento?,"Diretora Geral da Agência Nacional do Petróleo, Gás Natural e Biocombustíveis Constitui grande desafio para o nosso País a melhoria do conhecimento sobre as 29 bacias sedimentares que apresentam interesse para a indústria de petróleo e gás natural. Com esta visão, a Agência Nacional do Petróleo, Gás Natural e Biocombustíveis tem desenvolvido programas e apoiado políticas públicas que buscam a mobilização e o incentivo à participação conjugada de diferentes atores, incluindo a esfera pública, empresas petrolíferas, empresas de aquisição de dados, empresas fornecedoras da cadeia de petróleo e gás, universidades e instituições de pesquisa. As atividades realizadas incluem a condução do Plano Plurianual de Estudos de Geologia e Geofísica, o qual tem sido decisivo no desenho de novos projetos que, em 2013, terão como desdobramento a realização da 11a Rodada de Licitações de Blocos, além de um leilão específico para áreas com potencial para a produção de gás natural e do primeiro leilão do pré-sal. Neste contexto, que envolve desafios em diferentes ambientes geológicos, o desenvolvimento de novas tecnologias se reveste de importância fundamental para o sucesso dos empreendimentos. Como importante política pública que visa a estimular a pesquisa e desenvolvimento nos setores de petróleo, gás natural e biocombustíveis, destaca-se a introdução pela ANP, desde 1998, nos contratos para exploração e produção de petróleo e gás natural, de uma cláusula que obriga os concessionários a realizar Despesas Qualificadas como Pesquisa e Desenvolvimento equivalentes a 1% da receita bruta dos campos que pagam Participação Especial. Pelo menos 50% destes recursos devem ser investidos em universidades ou institutos de pesquisa credenciados pela ANP. Decorridos 14 anos, podemos afirmar que a inserção de tal dispositivo contratual constituiu um importante instrumento de estímulo ao desenvolvimento de novas tecnologias para o setor e, em especial, foi fundamental para",universidades ou institutos de pesquisa credenciados pela ANP,1692,1753
1717,georegis,Qual é o órgão responsável por desenvolver programas e apoiar políticas públicas relacionadas à indústria de petróleo e gás natural?,"Diretora Geral da Agência Nacional do Petróleo, Gás Natural e Biocombustíveis Constitui grande desafio para o nosso País a melhoria do conhecimento sobre as 29 bacias sedimentares que apresentam interesse para a indústria de petróleo e gás natural. Com esta visão, a Agência Nacional do Petróleo, Gás Natural e Biocombustíveis tem desenvolvido programas e apoiado políticas públicas que buscam a mobilização e o incentivo à participação conjugada de diferentes atores, incluindo a esfera pública, empresas petrolíferas, empresas de aquisição de dados, empresas fornecedoras da cadeia de petróleo e gás, universidades e instituições de pesquisa. As atividades realizadas incluem a condução do Plano Plurianual de Estudos de Geologia e Geofísica, o qual tem sido decisivo no desenho de novos projetos que, em 2013, terão como desdobramento a realização da 11a Rodada de Licitações de Blocos, além de um leilão específico para áreas com potencial para a produção de gás natural e do primeiro leilão do pré-sal. Neste contexto, que envolve desafios em diferentes ambientes geológicos, o desenvolvimento de novas tecnologias se reveste de importância fundamental para o sucesso dos empreendimentos. Como importante política pública que visa a estimular a pesquisa e desenvolvimento nos setores de petróleo, gás natural e biocombustíveis, destaca-se a introdução pela ANP, desde 1998, nos contratos para exploração e produção de petróleo e gás natural, de uma cláusula que obriga os concessionários a realizar Despesas Qualificadas como Pesquisa e Desenvolvimento equivalentes a 1% da receita bruta dos campos que pagam Participação Especial. Pelo menos 50% destes recursos devem ser investidos em universidades ou institutos de pesquisa credenciados pela ANP. Decorridos 14 anos, podemos afirmar que a inserção de tal dispositivo contratual constituiu um importante instrumento de estímulo ao desenvolvimento de novas tecnologias para o setor e, em especial, foi fundamental para","Agência Nacional do Petróleo, Gás Natural e Biocombustíveis",18,77
1718,georegis,O que a ANP introduziu nos contratos para exploração e produção de petróleo e gás natural desde 1998?,"Diretora Geral da Agência Nacional do Petróleo, Gás Natural e Biocombustíveis Constitui grande desafio para o nosso País a melhoria do conhecimento sobre as 29 bacias sedimentares que apresentam interesse para a indústria de petróleo e gás natural. Com esta visão, a Agência Nacional do Petróleo, Gás Natural e Biocombustíveis tem desenvolvido programas e apoiado políticas públicas que buscam a mobilização e o incentivo à participação conjugada de diferentes atores, incluindo a esfera pública, empresas petrolíferas, empresas de aquisição de dados, empresas fornecedoras da cadeia de petróleo e gás, universidades e instituições de pesquisa. As atividades realizadas incluem a condução do Plano Plurianual de Estudos de Geologia e Geofísica, o qual tem sido decisivo no desenho de novos projetos que, em 2013, terão como desdobramento a realização da 11a Rodada de Licitações de Blocos, além de um leilão específico para áreas com potencial para a produção de gás natural e do primeiro leilão do pré-sal. Neste contexto, que envolve desafios em diferentes ambientes geológicos, o desenvolvimento de novas tecnologias se reveste de importância fundamental para o sucesso dos empreendimentos. Como importante política pública que visa a estimular a pesquisa e desenvolvimento nos setores de petróleo, gás natural e biocombustíveis, destaca-se a introdução pela ANP, desde 1998, nos contratos para exploração e produção de petróleo e gás natural, de uma cláusula que obriga os concessionários a realizar Despesas Qualificadas como Pesquisa e Desenvolvimento equivalentes a 1% da receita bruta dos campos que pagam Participação Especial. Pelo menos 50% destes recursos devem ser investidos em universidades ou institutos de pesquisa credenciados pela ANP. Decorridos 14 anos, podemos afirmar que a inserção de tal dispositivo contratual constituiu um importante instrumento de estímulo ao desenvolvimento de novas tecnologias para o setor e, em especial, foi fundamental para",uma cláusula que obriga os concessionários a realizar Despesas Qualificadas como Pesquisa e Desenvolvimento equivalentes a 1% da receita bruta dos campos que pagam Participação Especial,1450,1635
1719,georegis,Qual é o objetivo da realização do Plano Plurianual de Estudos de Geologia e Geofísica pela ANP?,"Diretora Geral da Agência Nacional do Petróleo, Gás Natural e Biocombustíveis Constitui grande desafio para o nosso País a melhoria do conhecimento sobre as 29 bacias sedimentares que apresentam interesse para a indústria de petróleo e gás natural. Com esta visão, a Agência Nacional do Petróleo, Gás Natural e Biocombustíveis tem desenvolvido programas e apoiado políticas públicas que buscam a mobilização e o incentivo à participação conjugada de diferentes atores, incluindo a esfera pública, empresas petrolíferas, empresas de aquisição de dados, empresas fornecedoras da cadeia de petróleo e gás, universidades e instituições de pesquisa. As atividades realizadas incluem a condução do Plano Plurianual de Estudos de Geologia e Geofísica, o qual tem sido decisivo no desenho de novos projetos que, em 2013, terão como desdobramento a realização da 11a Rodada de Licitações de Blocos, além de um leilão específico para áreas com potencial para a produção de gás natural e do primeiro leilão do pré-sal. Neste contexto, que envolve desafios em diferentes ambientes geológicos, o desenvolvimento de novas tecnologias se reveste de importância fundamental para o sucesso dos empreendimentos. Como importante política pública que visa a estimular a pesquisa e desenvolvimento nos setores de petróleo, gás natural e biocombustíveis, destaca-se a introdução pela ANP, desde 1998, nos contratos para exploração e produção de petróleo e gás natural, de uma cláusula que obriga os concessionários a realizar Despesas Qualificadas como Pesquisa e Desenvolvimento equivalentes a 1% da receita bruta dos campos que pagam Participação Especial. Pelo menos 50% destes recursos devem ser investidos em universidades ou institutos de pesquisa credenciados pela ANP. Decorridos 14 anos, podemos afirmar que a inserção de tal dispositivo contratual constituiu um importante instrumento de estímulo ao desenvolvimento de novas tecnologias para o setor e, em especial, foi fundamental para","desenho de novos projetos que, em 2013, terão como desdobramento a realização da 11a Rodada de Licitações de Blocos",773,888
1720,georegis,"O que deve ser feito com pelo menos 50% dos recursos provenientes das Despesas Qualificadas como Pesquisa e Desenvolvimento nos setores de petróleo, gás natural e biocombustíveis?","Diretora Geral da Agência Nacional do Petróleo, Gás Natural e Biocombustíveis Constitui grande desafio para o nosso País a melhoria do conhecimento sobre as 29 bacias sedimentares que apresentam interesse para a indústria de petróleo e gás natural. Com esta visão, a Agência Nacional do Petróleo, Gás Natural e Biocombustíveis tem desenvolvido programas e apoiado políticas públicas que buscam a mobilização e o incentivo à participação conjugada de diferentes atores, incluindo a esfera pública, empresas petrolíferas, empresas de aquisição de dados, empresas fornecedoras da cadeia de petróleo e gás, universidades e instituições de pesquisa. As atividades realizadas incluem a condução do Plano Plurianual de Estudos de Geologia e Geofísica, o qual tem sido decisivo no desenho de novos projetos que, em 2013, terão como desdobramento a realização da 11a Rodada de Licitações de Blocos, além de um leilão específico para áreas com potencial para a produção de gás natural e do primeiro leilão do pré-sal. Neste contexto, que envolve desafios em diferentes ambientes geológicos, o desenvolvimento de novas tecnologias se reveste de importância fundamental para o sucesso dos empreendimentos. Como importante política pública que visa a estimular a pesquisa e desenvolvimento nos setores de petróleo, gás natural e biocombustíveis, destaca-se a introdução pela ANP, desde 1998, nos contratos para exploração e produção de petróleo e gás natural, de uma cláusula que obriga os concessionários a realizar Despesas Qualificadas como Pesquisa e Desenvolvimento equivalentes a 1% da receita bruta dos campos que pagam Participação Especial. Pelo menos 50% destes recursos devem ser investidos em universidades ou institutos de pesquisa credenciados pela ANP. Decorridos 14 anos, podemos afirmar que a inserção de tal dispositivo contratual constituiu um importante instrumento de estímulo ao desenvolvimento de novas tecnologias para o setor e, em especial, foi fundamental para",investidos em universidades ou institutos de pesquisa credenciados pela ANP,1678,1753
1721,georegis,Quais são os atores envolvidos na melhoria do conhecimento sobre as bacias sedimentares no Brasil?,"Diretora Geral da Agência Nacional do Petróleo, Gás Natural e Biocombustíveis Constitui grande desafio para o nosso País a melhoria do conhecimento sobre as 29 bacias sedimentares que apresentam interesse para a indústria de petróleo e gás natural. Com esta visão, a Agência Nacional do Petróleo, Gás Natural e Biocombustíveis tem desenvolvido programas e apoiado políticas públicas que buscam a mobilização e o incentivo à participação conjugada de diferentes atores, incluindo a esfera pública, empresas petrolíferas, empresas de aquisição de dados, empresas fornecedoras da cadeia de petróleo e gás, universidades e instituições de pesquisa. As atividades realizadas incluem a condução do Plano Plurianual de Estudos de Geologia e Geofísica, o qual tem sido decisivo no desenho de novos projetos que, em 2013, terão como desdobramento a realização da 11a Rodada de Licitações de Blocos, além de um leilão específico para áreas com potencial para a produção de gás natural e do primeiro leilão do pré-sal. Neste contexto, que envolve desafios em diferentes ambientes geológicos, o desenvolvimento de novas tecnologias se reveste de importância fundamental para o sucesso dos empreendimentos. Como importante política pública que visa a estimular a pesquisa e desenvolvimento nos setores de petróleo, gás natural e biocombustíveis, destaca-se a introdução pela ANP, desde 1998, nos contratos para exploração e produção de petróleo e gás natural, de uma cláusula que obriga os concessionários a realizar Despesas Qualificadas como Pesquisa e Desenvolvimento equivalentes a 1% da receita bruta dos campos que pagam Participação Especial. Pelo menos 50% destes recursos devem ser investidos em universidades ou institutos de pesquisa credenciados pela ANP. Decorridos 14 anos, podemos afirmar que a inserção de tal dispositivo contratual constituiu um importante instrumento de estímulo ao desenvolvimento de novas tecnologias para o setor e, em especial, foi fundamental para","a esfera pública, empresas petrolíferas, empresas de aquisição de dados, empresas fornecedoras da cadeia de petróleo e gás, universidades e instituições de pesquisa",479,643
1722,georegis,Quais leilões serão realizados em 2013 como desdobramento do Plano Plurianual de Estudos de Geologia e Geofísica?,"Diretora Geral da Agência Nacional do Petróleo, Gás Natural e Biocombustíveis Constitui grande desafio para o nosso País a melhoria do conhecimento sobre as 29 bacias sedimentares que apresentam interesse para a indústria de petróleo e gás natural. Com esta visão, a Agência Nacional do Petróleo, Gás Natural e Biocombustíveis tem desenvolvido programas e apoiado políticas públicas que buscam a mobilização e o incentivo à participação conjugada de diferentes atores, incluindo a esfera pública, empresas petrolíferas, empresas de aquisição de dados, empresas fornecedoras da cadeia de petróleo e gás, universidades e instituições de pesquisa. As atividades realizadas incluem a condução do Plano Plurianual de Estudos de Geologia e Geofísica, o qual tem sido decisivo no desenho de novos projetos que, em 2013, terão como desdobramento a realização da 11a Rodada de Licitações de Blocos, além de um leilão específico para áreas com potencial para a produção de gás natural e do primeiro leilão do pré-sal. Neste contexto, que envolve desafios em diferentes ambientes geológicos, o desenvolvimento de novas tecnologias se reveste de importância fundamental para o sucesso dos empreendimentos. Como importante política pública que visa a estimular a pesquisa e desenvolvimento nos setores de petróleo, gás natural e biocombustíveis, destaca-se a introdução pela ANP, desde 1998, nos contratos para exploração e produção de petróleo e gás natural, de uma cláusula que obriga os concessionários a realizar Despesas Qualificadas como Pesquisa e Desenvolvimento equivalentes a 1% da receita bruta dos campos que pagam Participação Especial. Pelo menos 50% destes recursos devem ser investidos em universidades ou institutos de pesquisa credenciados pela ANP. Decorridos 14 anos, podemos afirmar que a inserção de tal dispositivo contratual constituiu um importante instrumento de estímulo ao desenvolvimento de novas tecnologias para o setor e, em especial, foi fundamental para",um leilão específico para áreas com potencial para a produção de gás natural e do primeiro leilão do pré-sal,898,1006
1723,georegis,Qual é a importância das novas tecnologias para o sucesso dos empreendimentos na indústria de petróleo e gás natural?,"Diretora Geral da Agência Nacional do Petróleo, Gás Natural e Biocombustíveis Constitui grande desafio para o nosso País a melhoria do conhecimento sobre as 29 bacias sedimentares que apresentam interesse para a indústria de petróleo e gás natural. Com esta visão, a Agência Nacional do Petróleo, Gás Natural e Biocombustíveis tem desenvolvido programas e apoiado políticas públicas que buscam a mobilização e o incentivo à participação conjugada de diferentes atores, incluindo a esfera pública, empresas petrolíferas, empresas de aquisição de dados, empresas fornecedoras da cadeia de petróleo e gás, universidades e instituições de pesquisa. As atividades realizadas incluem a condução do Plano Plurianual de Estudos de Geologia e Geofísica, o qual tem sido decisivo no desenho de novos projetos que, em 2013, terão como desdobramento a realização da 11a Rodada de Licitações de Blocos, além de um leilão específico para áreas com potencial para a produção de gás natural e do primeiro leilão do pré-sal. Neste contexto, que envolve desafios em diferentes ambientes geológicos, o desenvolvimento de novas tecnologias se reveste de importância fundamental para o sucesso dos empreendimentos. Como importante política pública que visa a estimular a pesquisa e desenvolvimento nos setores de petróleo, gás natural e biocombustíveis, destaca-se a introdução pela ANP, desde 1998, nos contratos para exploração e produção de petróleo e gás natural, de uma cláusula que obriga os concessionários a realizar Despesas Qualificadas como Pesquisa e Desenvolvimento equivalentes a 1% da receita bruta dos campos que pagam Participação Especial. Pelo menos 50% destes recursos devem ser investidos em universidades ou institutos de pesquisa credenciados pela ANP. Decorridos 14 anos, podemos afirmar que a inserção de tal dispositivo contratual constituiu um importante instrumento de estímulo ao desenvolvimento de novas tecnologias para o setor e, em especial, foi fundamental para",o desenvolvimento de novas tecnologias se reveste de importância fundamental para o sucesso dos empreendimentos,1081,1192
1724,georegis,"Qual é a política pública introduzida pela ANP em 1998 que visa a estimular a pesquisa e desenvolvimento nos setores de petróleo, gás natural e biocombustíveis?","Diretora Geral da Agência Nacional do Petróleo, Gás Natural e Biocombustíveis Constitui grande desafio para o nosso País a melhoria do conhecimento sobre as 29 bacias sedimentares que apresentam interesse para a indústria de petróleo e gás natural. Com esta visão, a Agência Nacional do Petróleo, Gás Natural e Biocombustíveis tem desenvolvido programas e apoiado políticas públicas que buscam a mobilização e o incentivo à participação conjugada de diferentes atores, incluindo a esfera pública, empresas petrolíferas, empresas de aquisição de dados, empresas fornecedoras da cadeia de petróleo e gás, universidades e instituições de pesquisa. As atividades realizadas incluem a condução do Plano Plurianual de Estudos de Geologia e Geofísica, o qual tem sido decisivo no desenho de novos projetos que, em 2013, terão como desdobramento a realização da 11a Rodada de Licitações de Blocos, além de um leilão específico para áreas com potencial para a produção de gás natural e do primeiro leilão do pré-sal. Neste contexto, que envolve desafios em diferentes ambientes geológicos, o desenvolvimento de novas tecnologias se reveste de importância fundamental para o sucesso dos empreendimentos. Como importante política pública que visa a estimular a pesquisa e desenvolvimento nos setores de petróleo, gás natural e biocombustíveis, destaca-se a introdução pela ANP, desde 1998, nos contratos para exploração e produção de petróleo e gás natural, de uma cláusula que obriga os concessionários a realizar Despesas Qualificadas como Pesquisa e Desenvolvimento equivalentes a 1% da receita bruta dos campos que pagam Participação Especial. Pelo menos 50% destes recursos devem ser investidos em universidades ou institutos de pesquisa credenciados pela ANP. Decorridos 14 anos, podemos afirmar que a inserção de tal dispositivo contratual constituiu um importante instrumento de estímulo ao desenvolvimento de novas tecnologias para o setor e, em especial, foi fundamental para","a introdução pela ANP, desde 1998, nos contratos para exploração e produção de petróleo e gás natural, de uma cláusula que obriga os concessionários a realizar Despesas Qualificadas como Pesquisa e Desenvolvimento equivalentes a 1% da receita bruta dos campos que pagam Participação Especial",1344,1635
1732,georegis,O que constitui um bom marco sismoestratigráfico em quase toda a Bacia de Campos?,"Mizusaki e Mohriak, 1992; Mohriak et al. 1995; Thomaz Filho e Rodrigues, 1999; Thomaz Filho et al. 2000; Mizusaki et al. 2002). O mapeamento de detalhe efetuado, cujas amarrações foram baseadas em dados paleontológicos, confirma essa afirmação e indica a presença de rochas magmáticas intrusivas e extrusivas também no Cretáceo Superior. Topo do Eoceno: coincide com o topo da bio-zona N-470 e também constitui um excelente refletor. A seção correspondente ao Eoceno Superior está ausente por erosão na região próxima à Falha de Charneira de Campos. Topo da biozona N-520 : esse refletor, datado do Oligoceno Inferior, constitui um excelente marco sismoestratigráfico em quase toda a Bacia de Campos, correspondendo a uma zona condensada e superfície de downlap. Encontra-se em grande parte erodido na área de estudo. Os resultados dos mapeamentos acima descritos foram utilizados na interpretação das seções sísmicas e perfis de poços disponíveis para o presente trabalho.",Topo da biozona N-520,550,571
1733,georegis,Qual é o refletor localizado na zona N - 470?,"Mizusaki e Mohriak, 1992; Mohriak et al. 1995; Thomaz Filho e Rodrigues, 1999; Thomaz Filho et al. 2000; Mizusaki et al. 2002). O mapeamento de detalhe efetuado, cujas amarrações foram baseadas em dados paleontológicos, confirma essa afirmação e indica a presença de rochas magmáticas intrusivas e extrusivas também no Cretáceo Superior. Topo do Eoceno: coincide com o topo da bio-zona N-470 e também constitui um excelente refletor. A seção correspondente ao Eoceno Superior está ausente por erosão na região próxima à Falha de Charneira de Campos. Topo da biozona N-520 : esse refletor, datado do Oligoceno Inferior, constitui um excelente marco sismoestratigráfico em quase toda a Bacia de Campos, correspondendo a uma zona condensada e superfície de downlap. Encontra-se em grande parte erodido na área de estudo. Os resultados dos mapeamentos acima descritos foram utilizados na interpretação das seções sísmicas e perfis de poços disponíveis para o presente trabalho.",Topo do Eoceno,338,352
1734,georegis,O que fez com que o topo do Eoceno Superior não fosse encontrado?,"Mizusaki e Mohriak, 1992; Mohriak et al. 1995; Thomaz Filho e Rodrigues, 1999; Thomaz Filho et al. 2000; Mizusaki et al. 2002). O mapeamento de detalhe efetuado, cujas amarrações foram baseadas em dados paleontológicos, confirma essa afirmação e indica a presença de rochas magmáticas intrusivas e extrusivas também no Cretáceo Superior. Topo do Eoceno: coincide com o topo da bio-zona N-470 e também constitui um excelente refletor. A seção correspondente ao Eoceno Superior está ausente por erosão na região próxima à Falha de Charneira de Campos. Topo da biozona N-520 : esse refletor, datado do Oligoceno Inferior, constitui um excelente marco sismoestratigráfico em quase toda a Bacia de Campos, correspondendo a uma zona condensada e superfície de downlap. Encontra-se em grande parte erodido na área de estudo. Os resultados dos mapeamentos acima descritos foram utilizados na interpretação das seções sísmicas e perfis de poços disponíveis para o presente trabalho.",erosão,493,499
1735,georegis,O que mostra o mapeamento de detalhe realizado para confirmar essa afirmação?,"Mizusaki e Mohriak, 1992; Mohriak et al. 1995; Thomaz Filho e Rodrigues, 1999; Thomaz Filho et al. 2000; Mizusaki et al. 2002). O mapeamento de detalhe efetuado, cujas amarrações foram baseadas em dados paleontológicos, confirma essa afirmação e indica a presença de rochas magmáticas intrusivas e extrusivas também no Cretáceo Superior. Topo do Eoceno: coincide com o topo da bio-zona N-470 e também constitui um excelente refletor. A seção correspondente ao Eoceno Superior está ausente por erosão na região próxima à Falha de Charneira de Campos. Topo da biozona N-520 : esse refletor, datado do Oligoceno Inferior, constitui um excelente marco sismoestratigráfico em quase toda a Bacia de Campos, correspondendo a uma zona condensada e superfície de downlap. Encontra-se em grande parte erodido na área de estudo. Os resultados dos mapeamentos acima descritos foram utilizados na interpretação das seções sísmicas e perfis de poços disponíveis para o presente trabalho.",rochas magmáticas intrusivas e extrusivas,267,308
1736,georegis,Quando Mohriak e outros trabalharam na área de estudo?,"Mizusaki e Mohriak, 1992; Mohriak et al. 1995; Thomaz Filho e Rodrigues, 1999; Thomaz Filho et al. 2000; Mizusaki et al. 2002). O mapeamento de detalhe efetuado, cujas amarrações foram baseadas em dados paleontológicos, confirma essa afirmação e indica a presença de rochas magmáticas intrusivas e extrusivas também no Cretáceo Superior. Topo do Eoceno: coincide com o topo da bio-zona N-470 e também constitui um excelente refletor. A seção correspondente ao Eoceno Superior está ausente por erosão na região próxima à Falha de Charneira de Campos. Topo da biozona N-520 : esse refletor, datado do Oligoceno Inferior, constitui um excelente marco sismoestratigráfico em quase toda a Bacia de Campos, correspondendo a uma zona condensada e superfície de downlap. Encontra-se em grande parte erodido na área de estudo. Os resultados dos mapeamentos acima descritos foram utilizados na interpretação das seções sísmicas e perfis de poços disponíveis para o presente trabalho.",1995,41,45
1737,georegis,Qual refletor datado do Oligoceno Inferior constitui um excelente marco sismoestratigráfico em quase toda a Bacia de Campos?,"Mizusaki e Mohriak, 1992; Mohriak et al. 1995; Thomaz Filho e Rodrigues, 1999; Thomaz Filho et al. 2000; Mizusaki et al. 2002). O mapeamento de detalhe efetuado, cujas amarrações foram baseadas em dados paleontológicos, confirma essa afirmação e indica a presença de rochas magmáticas intrusivas e extrusivas também no Cretáceo Superior. Topo do Eoceno: coincide com o topo da bio-zona N-470 e também constitui um excelente refletor. A seção correspondente ao Eoceno Superior está ausente por erosão na região próxima à Falha de Charneira de Campos. Topo da biozona N-520 : esse refletor, datado do Oligoceno Inferior, constitui um excelente marco sismoestratigráfico em quase toda a Bacia de Campos, correspondendo a uma zona condensada e superfície de downlap. Encontra-se em grande parte erodido na área de estudo. Os resultados dos mapeamentos acima descritos foram utilizados na interpretação das seções sísmicas e perfis de poços disponíveis para o presente trabalho.",Topo da biozona N-520,550,571
1739,georegis,Por que a seção correspondente ao Eoceno Superior está ausente?,"Mizusaki e Mohriak, 1992; Mohriak et al. 1995; Thomaz Filho e Rodrigues, 1999; Thomaz Filho et al. 2000; Mizusaki et al. 2002). O mapeamento de detalhe efetuado, cujas amarrações foram baseadas em dados paleontológicos, confirma essa afirmação e indica a presença de rochas magmáticas intrusivas e extrusivas também no Cretáceo Superior. Topo do Eoceno: coincide com o topo da bio-zona N-470 e também constitui um excelente refletor. A seção correspondente ao Eoceno Superior está ausente por erosão na região próxima à Falha de Charneira de Campos. Topo da biozona N-520 : esse refletor, datado do Oligoceno Inferior, constitui um excelente marco sismoestratigráfico em quase toda a Bacia de Campos, correspondendo a uma zona condensada e superfície de downlap. Encontra-se em grande parte erodido na área de estudo. Os resultados dos mapeamentos acima descritos foram utilizados na interpretação das seções sísmicas e perfis de poços disponíveis para o presente trabalho.",erosão,493,499
1740,georegis,O que o mapeamento de detalhe indica a presença no Cretáceo Superior?,"Mizusaki e Mohriak, 1992; Mohriak et al. 1995; Thomaz Filho e Rodrigues, 1999; Thomaz Filho et al. 2000; Mizusaki et al. 2002). O mapeamento de detalhe efetuado, cujas amarrações foram baseadas em dados paleontológicos, confirma essa afirmação e indica a presença de rochas magmáticas intrusivas e extrusivas também no Cretáceo Superior. Topo do Eoceno: coincide com o topo da bio-zona N-470 e também constitui um excelente refletor. A seção correspondente ao Eoceno Superior está ausente por erosão na região próxima à Falha de Charneira de Campos. Topo da biozona N-520 : esse refletor, datado do Oligoceno Inferior, constitui um excelente marco sismoestratigráfico em quase toda a Bacia de Campos, correspondendo a uma zona condensada e superfície de downlap. Encontra-se em grande parte erodido na área de estudo. Os resultados dos mapeamentos acima descritos foram utilizados na interpretação das seções sísmicas e perfis de poços disponíveis para o presente trabalho.",rochas magmáticas intrusivas e extrusivas,267,308
1741,georegis,Quando Mohriak e outros trabalharam juntos?,"Mizusaki e Mohriak, 1992; Mohriak et al. 1995; Thomaz Filho e Rodrigues, 1999; Thomaz Filho et al. 2000; Mizusaki et al. 2002). O mapeamento de detalhe efetuado, cujas amarrações foram baseadas em dados paleontológicos, confirma essa afirmação e indica a presença de rochas magmáticas intrusivas e extrusivas também no Cretáceo Superior. Topo do Eoceno: coincide com o topo da bio-zona N-470 e também constitui um excelente refletor. A seção correspondente ao Eoceno Superior está ausente por erosão na região próxima à Falha de Charneira de Campos. Topo da biozona N-520 : esse refletor, datado do Oligoceno Inferior, constitui um excelente marco sismoestratigráfico em quase toda a Bacia de Campos, correspondendo a uma zona condensada e superfície de downlap. Encontra-se em grande parte erodido na área de estudo. Os resultados dos mapeamentos acima descritos foram utilizados na interpretação das seções sísmicas e perfis de poços disponíveis para o presente trabalho.",1995,41,45
1742,georegis,O que mostra o mapeamento de detalhe realizado para confirmar essa afirmação?,"Mizusaki e Mohriak, 1992; Mohriak et al. 1995; Thomaz Filho e Rodrigues, 1999; Thomaz Filho et al. 2000; Mizusaki et al. 2002). O mapeamento de detalhe efetuado, cujas amarrações foram baseadas em dados paleontológicos, confirma essa afirmação e indica a presença de rochas magmáticas intrusivas e extrusivas também no Cretáceo Superior. Topo do Eoceno: coincide com o topo da bio-zona N-470 e também constitui um excelente refletor. A seção correspondente ao Eoceno Superior está ausente por erosão na região próxima à Falha de Charneira de Campos. Topo da biozona N-520 : esse refletor, datado do Oligoceno Inferior, constitui um excelente marco sismoestratigráfico em quase toda a Bacia de Campos, correspondendo a uma zona condensada e superfície de downlap. Encontra-se em grande parte erodido na área de estudo. Os resultados dos mapeamentos acima descritos foram utilizados na interpretação das seções sísmicas e perfis de poços disponíveis para o presente trabalho.",indica a presença de rochas magmáticas intrusivas e extrusivas,246,308
1743,georegis,Por que a seção correspondente ao Eoceno Superior está ausente?,"Mizusaki e Mohriak, 1992; Mohriak et al. 1995; Thomaz Filho e Rodrigues, 1999; Thomaz Filho et al. 2000; Mizusaki et al. 2002). O mapeamento de detalhe efetuado, cujas amarrações foram baseadas em dados paleontológicos, confirma essa afirmação e indica a presença de rochas magmáticas intrusivas e extrusivas também no Cretáceo Superior. Topo do Eoceno: coincide com o topo da bio-zona N-470 e também constitui um excelente refletor. A seção correspondente ao Eoceno Superior está ausente por erosão na região próxima à Falha de Charneira de Campos. Topo da biozona N-520 : esse refletor, datado do Oligoceno Inferior, constitui um excelente marco sismoestratigráfico em quase toda a Bacia de Campos, correspondendo a uma zona condensada e superfície de downlap. Encontra-se em grande parte erodido na área de estudo. Os resultados dos mapeamentos acima descritos foram utilizados na interpretação das seções sísmicas e perfis de poços disponíveis para o presente trabalho.",erosão na região próxima à Falha de Charneira de Campos,493,548
1744,georegis,Quais foram as referências utilizadas para o mapeamento detalhado descrito no texto?,"Mizusaki e Mohriak, 1992; Mohriak et al. 1995; Thomaz Filho e Rodrigues, 1999; Thomaz Filho et al. 2000; Mizusaki et al. 2002). O mapeamento de detalhe efetuado, cujas amarrações foram baseadas em dados paleontológicos, confirma essa afirmação e indica a presença de rochas magmáticas intrusivas e extrusivas também no Cretáceo Superior. Topo do Eoceno: coincide com o topo da bio-zona N-470 e também constitui um excelente refletor. A seção correspondente ao Eoceno Superior está ausente por erosão na região próxima à Falha de Charneira de Campos. Topo da biozona N-520 : esse refletor, datado do Oligoceno Inferior, constitui um excelente marco sismoestratigráfico em quase toda a Bacia de Campos, correspondendo a uma zona condensada e superfície de downlap. Encontra-se em grande parte erodido na área de estudo. Os resultados dos mapeamentos acima descritos foram utilizados na interpretação das seções sísmicas e perfis de poços disponíveis para o presente trabalho.","Mizusaki e Mohriak, 1992; Mohriak et al. 1995; Thomaz Filho e Rodrigues, 1999; Thomaz Filho et al. 2000; Mizusaki et al. 2002",0,125
